thisN,thisTrialN,thisRepN,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,thisRow.t,notes,Welcome_Screen.started,Welcome_Text.started,mouse_2.started,Welcome_Screen.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,Trial_2.started,PLUS_FP.started,mouse.started,AVG.started,Photodiode_plus.started,Photodiode_plus.stopped,PLUS_FP.stopped,polygon.started,Photodiode_polygon.started,Photodiode_polygon.stopped,Trial_2.stopped,FixDur,Type,RT,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,Intertrial_Period.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,0.002537200227379799,0.019555900245904922,0.002366200089454651,0.35548830032348633,[-0.12037037037037036],[0.10555555555555556],[1],[0],[0],[0.35227639973163605],,,,,,,,,,,,,,,,,,,,,,472081,001,2024-11-16_14h42.14.868,Foreperiod_task,2024.2.1post4,59.95459028485462,2024-11-16 14h42.18.040211 -0800,
0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.3697297004982829,,,,,,,,,,,,0.3588688001036644,0.3697297004982829,0.003246299922466278,0.3697297004982829,0.3697297004982829,0.570635000243783,2.3556209998205304,2.3556209998205304,2.3556209998205304,2.3719708006829023,2.607509200461209,2,normal,0.24791990034282207,[-0.12037037037037036],[0.10555555555555556],[1],[0],[0],[2.247919900342822],2.608036500401795,,,,,,,,
