5.7467 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1600]. Using actual size
9.9812 	EXP 	Created Photodiode_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Photodiode_2', opacity=1, ori=0.0, pos=array([ 0.735, -0.44 ]), size=array([0.11, 0.11]), units='height', vertices=ndarray(...), win=Window(...))
9.9819 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0071 	EXP 	Welcome_Text: autoDraw = True
1.8347 	DATA 	Keypress: space
3.4925 	DATA 	Mouse: Left button down, pos=(716,953)
3.5050 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.5053 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.5119 	EXP 	Welcome_Text: autoDraw = False
3.5119 	EXP 	PLUS_FP: autoDraw = True
3.5119 	EXP 	Photodiode_plus: autoDraw = True
3.7119 	EXP 	Photodiode_plus: autoDraw = False
3.7125 	DATA 	Mouse:  Left button up, pos=(716,953)
5.5009 	EXP 	PLUS_FP: autoDraw = False
5.5009 	EXP 	polygon: autoDraw = True
5.5009 	EXP 	Photodiode_polygon: autoDraw = True
5.5120 	EXP 	Photodiode_polygon: autoDraw = False
5.9124 	DATA 	Mouse: Left button down, pos=(716,953)
5.9229 	EXP 	PLUS_FP: autoDraw = False
5.9229 	EXP 	polygon: autoDraw = False
5.9229 	EXP 	Photodiode_polygon: autoDraw = False
5.9229 	EXP 	Photodiode_plus: autoDraw = False
5.9229 	EXP 	Photodiode_2: autoDraw = True
6.1233 	DATA 	Mouse:  Left button up, pos=(716,953)
6.2228 	EXP 	Photodiode_2: autoDraw = False
7.4789 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
7.4897 	EXP 	text: autoDraw = False
7.4897 	EXP 	Photodiode_2: autoDraw = False
7.4897 	EXP 	PLUS_FP: autoDraw = True
7.4897 	EXP 	Photodiode_plus: autoDraw = True
7.6896 	EXP 	Photodiode_plus: autoDraw = False
9.4787 	EXP 	PLUS_FP: autoDraw = False
9.4787 	EXP 	polygon: autoDraw = True
9.4787 	EXP 	Photodiode_polygon: autoDraw = True
9.4898 	EXP 	Photodiode_polygon: autoDraw = False
9.8794 	DATA 	Mouse: Left button down, pos=(716,953)
9.8896 	EXP 	PLUS_FP: autoDraw = False
9.8896 	EXP 	polygon: autoDraw = False
9.8896 	EXP 	Photodiode_polygon: autoDraw = False
9.8896 	EXP 	Photodiode_plus: autoDraw = False
9.8896 	EXP 	Photodiode_2: autoDraw = True
10.1125 	DATA 	Mouse:  Left button up, pos=(716,953)
10.1898 	EXP 	Photodiode_2: autoDraw = False
11.0796 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
11.0894 	EXP 	text: autoDraw = False
11.0894 	EXP 	Photodiode_2: autoDraw = False
11.0894 	EXP 	PLUS_FP: autoDraw = True
11.0894 	EXP 	Photodiode_plus: autoDraw = True
11.2894 	EXP 	Photodiode_plus: autoDraw = False
13.0787 	EXP 	PLUS_FP: autoDraw = False
13.0787 	EXP 	polygon: autoDraw = True
13.0787 	EXP 	Photodiode_polygon: autoDraw = True
13.0898 	EXP 	Photodiode_polygon: autoDraw = False
13.4688 	DATA 	Mouse: Left button down, pos=(716,953)
13.4784 	EXP 	PLUS_FP: autoDraw = False
13.4784 	EXP 	polygon: autoDraw = False
13.4784 	EXP 	Photodiode_polygon: autoDraw = False
13.4784 	EXP 	Photodiode_plus: autoDraw = False
13.4784 	EXP 	Photodiode_2: autoDraw = True
13.7013 	DATA 	Mouse:  Left button up, pos=(716,953)
13.7784 	EXP 	Photodiode_2: autoDraw = False
14.7350 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
14.7451 	EXP 	text: autoDraw = False
14.7451 	EXP 	Photodiode_2: autoDraw = False
14.7451 	EXP 	PLUS_FP: autoDraw = True
14.7451 	EXP 	Photodiode_plus: autoDraw = True
14.9451 	EXP 	Photodiode_plus: autoDraw = False
16.7341 	EXP 	PLUS_FP: autoDraw = False
16.7341 	EXP 	polygon: autoDraw = True
16.7341 	EXP 	Photodiode_polygon: autoDraw = True
16.7453 	EXP 	Photodiode_polygon: autoDraw = False
17.1132 	DATA 	Mouse: Left button down, pos=(716,953)
17.1227 	EXP 	PLUS_FP: autoDraw = False
17.1227 	EXP 	polygon: autoDraw = False
17.1227 	EXP 	Photodiode_polygon: autoDraw = False
17.1227 	EXP 	Photodiode_plus: autoDraw = False
17.1227 	EXP 	Photodiode_2: autoDraw = True
17.3458 	DATA 	Mouse:  Left button up, pos=(716,953)
17.4227 	EXP 	Photodiode_2: autoDraw = False
18.6237 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
18.6340 	EXP 	text: autoDraw = False
18.6340 	EXP 	Photodiode_2: autoDraw = False
18.6340 	EXP 	PLUS_FP: autoDraw = True
18.6340 	EXP 	Photodiode_plus: autoDraw = True
18.8338 	EXP 	Photodiode_plus: autoDraw = False
20.6230 	EXP 	PLUS_FP: autoDraw = False
20.6230 	EXP 	polygon: autoDraw = True
20.6230 	EXP 	Photodiode_polygon: autoDraw = True
20.6343 	EXP 	Photodiode_polygon: autoDraw = False
21.0247 	DATA 	Mouse: Left button down, pos=(716,953)
21.0450 	EXP 	PLUS_FP: autoDraw = False
21.0450 	EXP 	polygon: autoDraw = False
21.0450 	EXP 	Photodiode_polygon: autoDraw = False
21.0450 	EXP 	Photodiode_plus: autoDraw = False
21.0450 	EXP 	Photodiode_2: autoDraw = True
21.2565 	DATA 	Mouse:  Left button up, pos=(716,953)
21.3451 	EXP 	Photodiode_2: autoDraw = False
22.2576 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
22.2673 	EXP 	text: autoDraw = False
22.2673 	EXP 	Photodiode_2: autoDraw = False
22.2673 	EXP 	PLUS_FP: autoDraw = True
22.2673 	EXP 	Photodiode_plus: autoDraw = True
22.4673 	EXP 	Photodiode_plus: autoDraw = False
24.2563 	EXP 	PLUS_FP: autoDraw = False
24.2563 	EXP 	polygon: autoDraw = True
24.2563 	EXP 	Photodiode_polygon: autoDraw = True
24.2674 	EXP 	Photodiode_polygon: autoDraw = False
24.6359 	DATA 	Mouse: Left button down, pos=(716,953)
24.6560 	EXP 	PLUS_FP: autoDraw = False
24.6560 	EXP 	polygon: autoDraw = False
24.6560 	EXP 	Photodiode_polygon: autoDraw = False
24.6560 	EXP 	Photodiode_plus: autoDraw = False
24.6560 	EXP 	Photodiode_2: autoDraw = True
24.8676 	DATA 	Mouse:  Left button up, pos=(716,953)
24.9560 	EXP 	Photodiode_2: autoDraw = False
26.0684 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
26.0783 	EXP 	text: autoDraw = False
26.0783 	EXP 	Photodiode_2: autoDraw = False
26.0783 	EXP 	PLUS_FP: autoDraw = True
26.0783 	EXP 	Photodiode_plus: autoDraw = True
26.2783 	EXP 	Photodiode_plus: autoDraw = False
28.0673 	EXP 	PLUS_FP: autoDraw = False
28.0673 	EXP 	polygon: autoDraw = True
28.0673 	EXP 	Photodiode_polygon: autoDraw = True
28.0786 	EXP 	Photodiode_polygon: autoDraw = False
28.4569 	DATA 	Mouse: Left button down, pos=(716,953)
28.4670 	EXP 	PLUS_FP: autoDraw = False
28.4670 	EXP 	polygon: autoDraw = False
28.4670 	EXP 	Photodiode_polygon: autoDraw = False
28.4670 	EXP 	Photodiode_plus: autoDraw = False
28.4670 	EXP 	Photodiode_2: autoDraw = True
28.6685 	DATA 	Mouse:  Left button up, pos=(716,953)
28.7672 	EXP 	Photodiode_2: autoDraw = False
30.0238 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
30.0339 	EXP 	text: autoDraw = False
30.0339 	EXP 	Photodiode_2: autoDraw = False
30.0339 	EXP 	PLUS_FP: autoDraw = True
30.0339 	EXP 	Photodiode_plus: autoDraw = True
30.2339 	EXP 	Photodiode_plus: autoDraw = False
32.0216 	EXP 	PLUS_FP: autoDraw = False
32.0216 	EXP 	polygon: autoDraw = True
32.0216 	EXP 	Photodiode_polygon: autoDraw = True
32.0329 	EXP 	Photodiode_polygon: autoDraw = False
32.3568 	DATA 	Mouse: Left button down, pos=(716,953)
32.3671 	EXP 	PLUS_FP: autoDraw = False
32.3671 	EXP 	polygon: autoDraw = False
32.3671 	EXP 	Photodiode_polygon: autoDraw = False
32.3671 	EXP 	Photodiode_plus: autoDraw = False
32.3671 	EXP 	Photodiode_2: autoDraw = True
32.5786 	DATA 	Mouse:  Left button up, pos=(716,953)
32.6671 	EXP 	Photodiode_2: autoDraw = False
33.6463 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
33.6559 	EXP 	text: autoDraw = False
33.6559 	EXP 	Photodiode_2: autoDraw = False
33.6559 	EXP 	PLUS_FP: autoDraw = True
33.6559 	EXP 	Photodiode_plus: autoDraw = True
33.8558 	EXP 	Photodiode_plus: autoDraw = False
35.0563 	EXP 	PLUS_FP: autoDraw = False
35.0563 	EXP 	polygon: autoDraw = True
35.0563 	EXP 	Photodiode_polygon: autoDraw = True
35.0672 	EXP 	Photodiode_polygon: autoDraw = False
35.4456 	DATA 	Mouse: Left button down, pos=(716,953)
35.4559 	EXP 	PLUS_FP: autoDraw = False
35.4559 	EXP 	polygon: autoDraw = False
35.4559 	EXP 	Photodiode_polygon: autoDraw = False
35.4559 	EXP 	Photodiode_plus: autoDraw = False
35.4559 	EXP 	Photodiode_2: autoDraw = True
35.6683 	DATA 	Mouse:  Left button up, pos=(716,953)
35.7558 	EXP 	Photodiode_2: autoDraw = False
37.0459 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
37.0558 	EXP 	text: autoDraw = False
37.0558 	EXP 	Photodiode_2: autoDraw = False
37.0558 	EXP 	PLUS_FP: autoDraw = True
37.0558 	EXP 	Photodiode_plus: autoDraw = True
37.2558 	EXP 	Photodiode_plus: autoDraw = False
37.5451 	EXP 	PLUS_FP: autoDraw = False
37.5451 	EXP 	polygon: autoDraw = True
37.5451 	EXP 	Photodiode_polygon: autoDraw = True
37.5561 	EXP 	Photodiode_polygon: autoDraw = False
38.0134 	DATA 	Mouse: Left button down, pos=(716,953)
38.0338 	EXP 	PLUS_FP: autoDraw = False
38.0338 	EXP 	polygon: autoDraw = False
38.0338 	EXP 	Photodiode_polygon: autoDraw = False
38.0338 	EXP 	Photodiode_plus: autoDraw = False
38.0338 	EXP 	Photodiode_2: autoDraw = True
38.2343 	DATA 	Mouse:  Left button up, pos=(716,953)
38.3337 	EXP 	Photodiode_2: autoDraw = False
39.3765 	EXP 	text: autoDraw = False
39.3765 	EXP 	Photodiode_2: autoDraw = False
39.3765 	EXP 	text_3: autoDraw = True
41.1688 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
41.1691 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
41.1696 	DATA 	Keypress: space
41.1780 	EXP 	text_3: autoDraw = False
41.1780 	EXP 	PLUS_FP: autoDraw = True
41.1780 	EXP 	Photodiode_plus: autoDraw = True
41.3782 	EXP 	Photodiode_plus: autoDraw = False
41.6672 	EXP 	PLUS_FP: autoDraw = False
41.6672 	EXP 	polygon: autoDraw = True
41.6672 	EXP 	Photodiode_polygon: autoDraw = True
41.6782 	EXP 	Photodiode_polygon: autoDraw = False
42.3908 	DATA 	Mouse: Left button down, pos=(716,953)
42.4002 	EXP 	PLUS_FP: autoDraw = False
42.4002 	EXP 	polygon: autoDraw = False
42.4002 	EXP 	Photodiode_polygon: autoDraw = False
42.4002 	EXP 	Photodiode_plus: autoDraw = False
42.4002 	EXP 	Photodiode_2: autoDraw = True
42.6132 	DATA 	Mouse:  Left button up, pos=(716,953)
42.7002 	EXP 	Photodiode_2: autoDraw = False
43.9225 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
43.9325 	EXP 	text: autoDraw = False
43.9325 	EXP 	Photodiode_2: autoDraw = False
43.9325 	EXP 	PLUS_FP: autoDraw = True
43.9325 	EXP 	Photodiode_plus: autoDraw = True
44.1335 	EXP 	Photodiode_plus: autoDraw = False
44.4227 	EXP 	PLUS_FP: autoDraw = False
44.4227 	EXP 	polygon: autoDraw = True
44.4227 	EXP 	Photodiode_polygon: autoDraw = True
44.4339 	EXP 	Photodiode_polygon: autoDraw = False
44.8679 	DATA 	Mouse: Left button down, pos=(716,953)
44.8780 	EXP 	PLUS_FP: autoDraw = False
44.8780 	EXP 	polygon: autoDraw = False
44.8780 	EXP 	Photodiode_polygon: autoDraw = False
44.8780 	EXP 	Photodiode_plus: autoDraw = False
44.8780 	EXP 	Photodiode_2: autoDraw = True
45.0896 	DATA 	Mouse:  Left button up, pos=(716,953)
45.1781 	EXP 	Photodiode_2: autoDraw = False
46.5460 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
46.5559 	EXP 	text: autoDraw = False
46.5559 	EXP 	Photodiode_2: autoDraw = False
46.5559 	EXP 	PLUS_FP: autoDraw = True
46.5559 	EXP 	Photodiode_plus: autoDraw = True
46.7557 	EXP 	Photodiode_plus: autoDraw = False
48.5446 	EXP 	PLUS_FP: autoDraw = False
48.5446 	EXP 	polygon: autoDraw = True
48.5446 	EXP 	Photodiode_polygon: autoDraw = True
48.5557 	EXP 	Photodiode_polygon: autoDraw = False
48.7454 	DATA 	Mouse: Left button down, pos=(716,953)
48.7555 	EXP 	PLUS_FP: autoDraw = False
48.7555 	EXP 	polygon: autoDraw = False
48.7555 	EXP 	Photodiode_polygon: autoDraw = False
48.7555 	EXP 	Photodiode_plus: autoDraw = False
48.7555 	EXP 	Photodiode_2: autoDraw = True
48.8687 	DATA 	Mouse:  Left button up, pos=(716,953)
48.8690 	DATA 	Mouse: Left button down, pos=(716,953)
49.0557 	EXP 	Photodiode_2: autoDraw = False
49.1006 	DATA 	Mouse:  Left button up, pos=(716,953)
49.9787 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
49.9889 	EXP 	text: autoDraw = False
49.9889 	EXP 	Photodiode_2: autoDraw = False
49.9889 	EXP 	PLUS_FP: autoDraw = True
49.9889 	EXP 	Photodiode_plus: autoDraw = True
50.1891 	EXP 	Photodiode_plus: autoDraw = False
51.2780 	EXP 	PLUS_FP: autoDraw = False
51.2780 	EXP 	polygon: autoDraw = True
51.2780 	EXP 	Photodiode_polygon: autoDraw = True
51.2892 	EXP 	Photodiode_polygon: autoDraw = False
51.7787 	DATA 	Mouse: Left button down, pos=(716,953)
51.7888 	EXP 	PLUS_FP: autoDraw = False
51.7888 	EXP 	polygon: autoDraw = False
51.7888 	EXP 	Photodiode_polygon: autoDraw = False
51.7888 	EXP 	Photodiode_plus: autoDraw = False
51.7888 	EXP 	Photodiode_2: autoDraw = True
52.0010 	DATA 	Mouse:  Left button up, pos=(716,953)
52.0891 	EXP 	Photodiode_2: autoDraw = False
53.3459 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
53.3559 	EXP 	text: autoDraw = False
53.3559 	EXP 	Photodiode_2: autoDraw = False
53.3559 	EXP 	PLUS_FP: autoDraw = True
53.3559 	EXP 	Photodiode_plus: autoDraw = True
53.5557 	EXP 	Photodiode_plus: autoDraw = False
53.8450 	EXP 	PLUS_FP: autoDraw = False
53.8450 	EXP 	polygon: autoDraw = True
53.8450 	EXP 	Photodiode_polygon: autoDraw = True
53.8559 	EXP 	Photodiode_polygon: autoDraw = False
54.4680 	DATA 	Mouse: Left button down, pos=(716,953)
54.4779 	EXP 	PLUS_FP: autoDraw = False
54.4779 	EXP 	polygon: autoDraw = False
54.4779 	EXP 	Photodiode_polygon: autoDraw = False
54.4779 	EXP 	Photodiode_plus: autoDraw = False
54.4779 	EXP 	Photodiode_2: autoDraw = True
54.6897 	DATA 	Mouse:  Left button up, pos=(716,953)
54.7780 	EXP 	Photodiode_2: autoDraw = False
55.9334 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
55.9433 	EXP 	text: autoDraw = False
55.9433 	EXP 	Photodiode_2: autoDraw = False
55.9433 	EXP 	PLUS_FP: autoDraw = True
55.9433 	EXP 	Photodiode_plus: autoDraw = True
56.1444 	EXP 	Photodiode_plus: autoDraw = False
56.4335 	EXP 	PLUS_FP: autoDraw = False
56.4335 	EXP 	polygon: autoDraw = True
56.4335 	EXP 	Photodiode_polygon: autoDraw = True
56.4448 	EXP 	Photodiode_polygon: autoDraw = False
57.1011 	DATA 	Mouse: Left button down, pos=(716,953)
57.1111 	EXP 	PLUS_FP: autoDraw = False
57.1111 	EXP 	polygon: autoDraw = False
57.1111 	EXP 	Photodiode_polygon: autoDraw = False
57.1111 	EXP 	Photodiode_plus: autoDraw = False
57.1111 	EXP 	Photodiode_2: autoDraw = True
57.3236 	DATA 	Mouse:  Left button up, pos=(716,953)
57.4112 	EXP 	Photodiode_2: autoDraw = False
58.7902 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
58.7998 	EXP 	text: autoDraw = False
58.7998 	EXP 	Photodiode_2: autoDraw = False
58.7998 	EXP 	PLUS_FP: autoDraw = True
58.7998 	EXP 	Photodiode_plus: autoDraw = True
59.0001 	EXP 	Photodiode_plus: autoDraw = False
59.2892 	EXP 	PLUS_FP: autoDraw = False
59.2892 	EXP 	polygon: autoDraw = True
59.2892 	EXP 	Photodiode_polygon: autoDraw = True
59.3003 	EXP 	Photodiode_polygon: autoDraw = False
59.6454 	DATA 	Mouse: Left button down, pos=(716,953)
59.6555 	EXP 	PLUS_FP: autoDraw = False
59.6555 	EXP 	polygon: autoDraw = False
59.6555 	EXP 	Photodiode_polygon: autoDraw = False
59.6555 	EXP 	Photodiode_plus: autoDraw = False
59.6555 	EXP 	Photodiode_2: autoDraw = True
59.8793 	DATA 	Mouse:  Left button up, pos=(716,953)
59.9545 	EXP 	Photodiode_2: autoDraw = False
61.0673 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
61.0777 	EXP 	text: autoDraw = False
61.0777 	EXP 	Photodiode_2: autoDraw = False
61.0777 	EXP 	PLUS_FP: autoDraw = True
61.0777 	EXP 	Photodiode_plus: autoDraw = True
61.2779 	EXP 	Photodiode_plus: autoDraw = False
63.0669 	EXP 	PLUS_FP: autoDraw = False
63.0669 	EXP 	polygon: autoDraw = True
63.0669 	EXP 	Photodiode_polygon: autoDraw = True
63.0780 	EXP 	Photodiode_polygon: autoDraw = False
64.5345 	DATA 	Mouse: Left button down, pos=(716,953)
64.5443 	EXP 	PLUS_FP: autoDraw = False
64.5443 	EXP 	polygon: autoDraw = False
64.5443 	EXP 	Photodiode_polygon: autoDraw = False
64.5443 	EXP 	Photodiode_plus: autoDraw = False
64.5443 	EXP 	Photodiode_2: autoDraw = True
64.7567 	DATA 	Mouse:  Left button up, pos=(716,953)
64.8443 	EXP 	Photodiode_2: autoDraw = False
66.1671 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
66.1777 	EXP 	text: autoDraw = False
66.1777 	EXP 	Photodiode_2: autoDraw = False
66.1777 	EXP 	PLUS_FP: autoDraw = True
66.1777 	EXP 	Photodiode_plus: autoDraw = True
66.3778 	EXP 	Photodiode_plus: autoDraw = False
68.1667 	EXP 	PLUS_FP: autoDraw = False
68.1667 	EXP 	polygon: autoDraw = True
68.1667 	EXP 	Photodiode_polygon: autoDraw = True
68.1779 	EXP 	Photodiode_polygon: autoDraw = False
68.7342 	DATA 	Mouse: Left button down, pos=(716,953)
68.7443 	EXP 	PLUS_FP: autoDraw = False
68.7443 	EXP 	polygon: autoDraw = False
68.7443 	EXP 	Photodiode_polygon: autoDraw = False
68.7443 	EXP 	Photodiode_plus: autoDraw = False
68.7443 	EXP 	Photodiode_2: autoDraw = True
68.9456 	DATA 	Mouse:  Left button up, pos=(716,953)
69.0444 	EXP 	Photodiode_2: autoDraw = False
70.1565 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
70.1665 	EXP 	text: autoDraw = False
70.1665 	EXP 	Photodiode_2: autoDraw = False
70.1665 	EXP 	PLUS_FP: autoDraw = True
70.1665 	EXP 	Photodiode_plus: autoDraw = True
70.3663 	EXP 	Photodiode_plus: autoDraw = False
70.6557 	EXP 	PLUS_FP: autoDraw = False
